month,year,month_num,quarter_label,year_quarter,region,region_abbr,region_group,geo_level,industry,active_businesses,opening_businesses,continuing_businesses,closing_businesses,reopening_businesses,entrants,temporary_closures,exits,net_openings,gross_churn,closure_to_opening_ratio,entrant_share_of_openings,reopening_share_of_openings,exit_share_of_closings,temporary_closure_share_of_closings,formula_check_opening_eq_entrants_plus_reopening,formula_check_closing_eq_exits_plus_tempclosures,suppressed_measure_count,complete_row_all_8_measures
2016-09,2016,9,Q3,2016-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],333715.0,15572.0,318312.0,15267.0,9607.0,5965.0,10336.0,4931.0,305.0,30839.0,0.9804135628050347,0.38305933727202673,0.6169406627279733,0.32298421431846464,0.6770157856815353,1,1,0,1
2016-10,2016,10,Q4,2016-Q4,Ontario,ON,Central,Province/Territory,Business sector industries [T004],333733.0,16305.0,317667.0,16050.0,9886.0,6419.0,10252.0,5798.0,255.0,32355.0,0.984360625574977,0.3936829193498927,0.6063170806501074,0.36124610591900314,0.6387538940809969,1,1,0,1
2016-11,2016,11,Q4,2016-Q4,Ontario,ON,Central,Province/Territory,Business sector industries [T004],334415.0,18293.0,318129.0,15485.0,10212.0,8081.0,9113.0,6372.0,2808.0,33778.0,0.8464986606898813,0.4417536762696113,0.5582463237303886,0.41149499515660315,0.5885050048433969,1,1,0,1
2016-12,2016,12,Q4,2016-Q4,Ontario,ON,Central,Province/Territory,Business sector industries [T004],335779.0,16528.0,319076.0,15465.0,10124.0,6404.0,9555.0,5910.0,1063.0,31993.0,0.9356848983543078,0.38746369796708613,0.6125363020329139,0.3821532492725509,0.6178467507274491,1,1,0,1
2017-01,2017,1,Q1,2017-Q1,Ontario,ON,Central,Province/Territory,Business sector industries [T004],336964.0,15716.0,319507.0,16249.0,9528.0,6188.0,10437.0,5812.0,-533.0,31965.0,1.033914482056503,0.39373886485110715,0.6062611351488928,0.35768354975690814,0.6423164502430919,1,1,0,1
2017-02,2017,2,Q1,2017-Q1,Ontario,ON,Central,Province/Territory,Business sector industries [T004],338326.0,15945.0,322709.0,14345.0,9503.0,6442.0,9266.0,5079.0,1600.0,30290.0,0.8996550642834744,0.404013797428661,0.5959862025713389,0.3540606483095155,0.6459393516904844,1,1,0,1
2017-03,2017,3,Q1,2017-Q1,Ontario,ON,Central,Province/Territory,Business sector industries [T004],336528.0,15977.0,321027.0,17272.0,9459.0,6518.0,11333.0,5939.0,-1295.0,33249.0,1.0810540151467736,0.40796144457657885,0.5920385554234212,0.3438513200555813,0.6561486799444187,1,1,0,1
2017-04,2017,4,Q2,2017-Q2,Ontario,ON,Central,Province/Territory,Business sector industries [T004],337471.0,16085.0,321179.0,15451.0,10085.0,6000.0,9905.0,5546.0,634.0,31536.0,0.9605843953994405,0.3730183400683867,0.6269816599316133,0.3589411688563847,0.6410588311436153,1,1,0,1
2017-05,2017,5,Q2,2017-Q2,Ontario,ON,Central,Province/Territory,Business sector industries [T004],339203.0,16543.0,322650.0,13735.0,10298.0,6245.0,8508.0,5227.0,2808.0,30278.0,0.8302605331560177,0.3775010578492414,0.6224989421507586,0.38056061157626503,0.619439388423735,1,1,0,1
2017-06,2017,6,Q2,2017-Q2,Ontario,ON,Central,Province/Territory,Business sector industries [T004],340707.0,16396.0,323703.0,15663.0,9959.0,6437.0,9962.0,5701.0,733.0,32059.0,0.9552939741400341,0.3925957550622103,0.6074042449377897,0.36397880354976697,0.636021196450233,1,1,0,1
2017-07,2017,7,Q3,2017-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],338658.0,13786.0,324001.0,16219.0,8695.0,5091.0,10377.0,5842.0,-2433.0,30005.0,1.1764833889453068,0.36928768315682575,0.6307123168431742,0.36019483322029716,0.6398051667797028,1,1,0,1
2017-08,2017,8,Q3,2017-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],339703.0,16890.0,322990.0,15890.0,10775.0,6115.0,10352.0,5538.0,1000.0,32780.0,0.940793368857312,0.362048549437537,0.6379514505624629,0.3485210824417873,0.6514789175582127,1,1,0,1
2017-09,2017,9,Q3,2017-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],341046.0,17973.0,323545.0,16316.0,10635.0,7338.0,10299.0,6017.0,1657.0,34289.0,0.9078061536749569,0.4082790852946086,0.5917209147053915,0.3687791125275803,0.6312208874724197,1,1,0,1
2017-10,2017,10,Q4,2017-Q4,Ontario,ON,Central,Province/Territory,Business sector industries [T004],340174.0,15106.0,325009.0,16119.0,8908.0,6198.0,10341.0,5778.0,-1013.0,31225.0,1.067059446577519,0.4103005428306633,0.5896994571693367,0.35845896147403683,0.6415410385259631,1,1,0,1
2017-11,2017,11,Q4,2017-Q4,Ontario,ON,Central,Province/Territory,Business sector industries [T004],340629.0,15052.0,327459.0,12687.0,9918.0,5134.0,8651.0,4036.0,2365.0,27739.0,0.8428780228541057,0.3410842412968376,0.6589157587031623,0.31812091116891306,0.6818790888310869,1,1,0,1
2017-12,2017,12,Q4,2017-Q4,Ontario,ON,Central,Province/Territory,Business sector industries [T004],340637.0,16106.0,324690.0,16187.0,10278.0,5828.0,10405.0,5782.0,-81.0,32293.0,1.0050291816714267,0.3618527256922886,0.6381472743077115,0.35720022240069194,0.6427997775993081,1,1,0,1
2018-01,2018,1,Q1,2018-Q1,Ontario,ON,Central,Province/Territory,Business sector industries [T004],341156.0,15820.0,324458.0,16127.0,9862.0,5958.0,10462.0,5665.0,-307.0,31947.0,1.0194058154235146,0.3766118836915297,0.6233881163084702,0.35127426055683014,0.6487257394431698,1,1,0,1
2018-02,2018,2,Q1,2018-Q1,Ontario,ON,Central,Province/Territory,Business sector industries [T004],341987.0,16304.0,325499.0,15658.0,9944.0,6360.0,9980.0,5678.0,646.0,31962.0,0.960377821393523,0.3900883218842002,0.6099116781157998,0.3626261336058245,0.6373738663941755,1,1,0,1
2018-03,2018,3,Q1,2018-Q1,Ontario,ON,Central,Province/Territory,Business sector industries [T004],342860.0,16792.0,325548.0,16076.0,10341.0,6451.0,10290.0,5786.0,716.0,32868.0,0.9573606479275846,0.3841710338256313,0.6158289661743688,0.35991540184125403,0.640084598158746,1,1,0,1
2018-04,2018,4,Q2,2018-Q2,Ontario,ON,Central,Province/Territory,Business sector industries [T004],343582.0,16099.0,326478.0,15885.0,9840.0,6259.0,10078.0,5807.0,214.0,31984.0,0.9867072488974471,0.388781911919995,0.611218088080005,0.3655649984261882,0.6344350015738117,1,1,0,1
2018-05,2018,5,Q2,2018-Q2,Ontario,ON,Central,Province/Territory,Business sector industries [T004],342189.0,15686.0,325977.0,16485.0,9484.0,6202.0,10522.0,5963.0,-799.0,32171.0,1.0509371413999744,0.39538441922733647,0.6046155807726635,0.36172277828328786,0.6382772217167122,1,1,0,1
2018-06,2018,6,Q2,2018-Q2,Ontario,ON,Central,Province/Territory,Business sector industries [T004],344647.0,18225.0,325633.0,16105.0,12360.0,5865.0,10884.0,5221.0,2120.0,34330.0,0.883676268861454,0.32181069958847736,0.6781893004115226,0.3241850357031978,0.6758149642968022,1,1,0,1
2018-07,2018,7,Q3,2018-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],344983.0,15597.0,328862.0,15063.0,10577.0,5020.0,9918.0,5145.0,534.0,30660.0,0.9657626466628197,0.3218567673270501,0.67814323267295,0.34156542521410077,0.6584345747858992,1,1,0,1
2018-08,2018,8,Q3,2018-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],343604.0,16467.0,327327.0,18043.0,9928.0,6539.0,11314.0,6729.0,-1576.0,34510.0,1.0957065646444404,0.3970972247525354,0.6029027752474646,0.37294241534112954,0.6270575846588705,1,1,0,1
2018-09,2018,9,Q3,2018-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],344205.0,17375.0,327371.0,16571.0,11124.0,6251.0,11178.0,5393.0,804.0,33946.0,0.953726618705036,0.35976978417266187,0.6402302158273381,0.3254480719328948,0.6745519280671052,1,1,0,1
2018-10,2018,10,Q4,2018-Q4,Ontario,ON,Central,Province/Territory,Business sector industries [T004],344747.0,17191.0,328048.0,16542.0,10910.0,6281.0,10934.0,5608.0,649.0,33733.0,0.9622476877435867,0.36536559827816883,0.6346344017218312,0.3390158384717688,0.6609841615282311,1,1,0,1
2018-11,2018,11,Q4,2018-Q4,Ontario,ON,Central,Province/Territory,Business sector industries [T004],344538.0,21545.0,326138.0,19168.0,10960.0,10585.0,9420.0,9748.0,2377.0,40713.0,0.8896727779067068,0.4912972847528429,0.5087027152471572,0.5085559265442404,0.4914440734557596,1,1,0,1
2018-12,2018,12,Q4,2018-Q4,Ontario,ON,Central,Province/Territory,Business sector industries [T004],344704.0,16453.0,328309.0,16989.0,10284.0,6169.0,11462.0,5527.0,-536.0,33442.0,1.0325776454142102,0.3749468182094451,0.6250531817905549,0.3253281535110954,0.6746718464889045,1,1,0,1
2019-01,2019,1,Q1,2019-Q1,Ontario,ON,Central,Province/Territory,Business sector industries [T004],344770.0,16869.0,327545.0,16905.0,10861.0,6008.0,11267.0,5638.0,-36.0,33774.0,1.0021340921216433,0.35615626296757363,0.6438437370324264,0.3335107956225969,0.6664892043774031,1,1,0,1
2019-02,2019,2,Q1,2019-Q1,Ontario,ON,Central,Province/Territory,Business sector industries [T004],345876.0,17079.0,328179.0,16710.0,10884.0,6195.0,10912.0,5798.0,369.0,33789.0,0.9783945195854559,0.3627261549271035,0.6372738450728965,0.3469778575703172,0.6530221424296828,1,1,0,1
2019-03,2019,3,Q1,2019-Q1,Ontario,ON,Central,Province/Territory,Business sector industries [T004],347146.0,16678.0,329412.0,16059.0,10729.0,5949.0,10724.0,5335.0,619.0,32737.0,0.9628852380381341,0.35669744573689893,0.6433025542631011,0.33221246652967185,0.6677875334703282,1,1,0,1
2019-04,2019,4,Q2,2019-Q2,Ontario,ON,Central,Province/Territory,Business sector industries [T004],348256.0,16687.0,330060.0,16442.0,10793.0,5894.0,11009.0,5433.0,245.0,33129.0,0.9853179121471805,0.353209084916402,0.646790915083598,0.33043425374042085,0.6695657462595791,1,1,0,1
2019-05,2019,5,Q2,2019-Q2,Ontario,ON,Central,Province/Territory,Business sector industries [T004],348834.0,17771.0,330222.0,16889.0,11325.0,6446.0,11186.0,5703.0,882.0,34660.0,0.9503685780203702,0.3627257892071352,0.6372742107928647,0.3376754100301972,0.6623245899698028,1,1,0,1
2019-06,2019,6,Q2,2019-Q2,Ontario,ON,Central,Province/Territory,Business sector industries [T004],349002.0,17443.0,331229.0,16792.0,11052.0,6391.0,10619.0,6173.0,651.0,34235.0,0.9626784383420284,0.36639339563148543,0.6336066043685146,0.36761553120533585,0.6323844687946641,1,1,0,1
2019-07,2019,7,Q3,2019-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],349167.0,16381.0,332682.0,16063.0,10523.0,5858.0,9959.0,6104.0,318.0,32444.0,0.9805872657346927,0.3576094255539955,0.6423905744460046,0.38000373529228665,0.6199962647077134,1,1,0,1
2019-08,2019,8,Q3,2019-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],349034.0,16146.0,333537.0,15669.0,10567.0,5579.0,10302.0,5367.0,477.0,31815.0,0.9704570791527313,0.34553449770841077,0.6544655022915893,0.34252345395366646,0.6574765460463335,1,1,0,1
2019-09,2019,9,Q3,2019-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],348894.0,16394.0,333394.0,16431.0,9831.0,6563.0,10263.0,6168.0,-37.0,32825.0,1.002256923264609,0.4003293888007808,0.5996706111992193,0.3753879861237904,0.6246120138762096,1,1,0,1
2019-10,2019,10,Q4,2019-Q4,Ontario,ON,Central,Province/Territory,Business sector industries [T004],348548.0,15935.0,333236.0,16381.0,10268.0,5667.0,10427.0,5954.0,-446.0,32316.0,1.0279887041104487,0.3556322560401632,0.6443677439598369,0.3634698736340883,0.6365301263659118,1,1,0,1
2019-11,2019,11,Q4,2019-Q4,Ontario,ON,Central,Province/Territory,Business sector industries [T004],347973.0,16533.0,333597.0,15379.0,10585.0,5948.0,9248.0,6131.0,1154.0,31912.0,0.9302002056493075,0.35976531784915017,0.6402346821508498,0.3986605110865466,0.6013394889134535,1,1,0,1
2019-12,2019,12,Q4,2019-Q4,Ontario,ON,Central,Province/Territory,Business sector industries [T004],349000.0,16657.0,332834.0,15949.0,10489.0,6168.0,9618.0,6331.0,708.0,32606.0,0.9574953473014348,0.37029477096716096,0.6297052290328391,0.3969527870085899,0.6030472129914101,1,1,0,1
2020-01,2020,1,Q1,2020-Q1,Ontario,ON,Central,Province/Territory,Business sector industries [T004],348324.0,16434.0,331504.0,16374.0,10349.0,6085.0,9898.0,6476.0,60.0,32808.0,0.9963490324936108,0.370268954606304,0.629731045393696,0.39550506901184806,0.604494930988152,1,1,0,1
2020-02,2020,2,Q1,2020-Q1,Ontario,ON,Central,Province/Territory,Business sector industries [T004],348308.0,14417.0,332736.0,15209.0,9133.0,5284.0,9518.0,5691.0,-792.0,29626.0,1.0549351460081848,0.36651175695359645,0.6334882430464035,0.37418633703728055,0.6258136629627195,1,1,0,1
2020-03,2020,3,Q1,2020-Q1,Ontario,ON,Central,Province/Territory,Business sector industries [T004],338283.0,12848.0,324704.0,20745.0,8931.0,3917.0,14554.0,6191.0,-7897.0,33593.0,1.6146481942714819,0.30487235367372356,0.6951276463262764,0.2984333574355266,0.7015666425644733,1,1,0,1
2020-04,2020,4,Q2,2020-Q2,Ontario,ON,Central,Province/Territory,Business sector industries [T004],310535.0,13294.0,294986.0,49324.0,8577.0,4717.0,37903.0,11421.0,-36030.0,62618.0,3.7102452234090566,0.35482172408605384,0.6451782759139462,0.23155056362014434,0.7684494363798556,1,1,0,1
2020-05,2020,5,Q2,2020-Q2,Ontario,ON,Central,Province/Territory,Business sector industries [T004],297275.0,17654.0,278598.0,33112.0,14378.0,3276.0,26167.0,6945.0,-15458.0,50766.0,1.875608927155319,0.18556701030927836,0.8144329896907216,0.2097426914713699,0.7902573085286301,1,1,0,1
2020-06,2020,6,Q2,2020-Q2,Ontario,ON,Central,Province/Territory,Business sector industries [T004],299030.0,24520.0,272698.0,22688.0,20430.0,4090.0,17115.0,5573.0,1832.0,47208.0,0.9252854812398043,0.1668026101141925,0.8331973898858075,0.2456364598025388,0.7543635401974612,1,1,0,1
2020-07,2020,7,Q3,2020-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],308481.0,26499.0,283486.0,14458.0,21180.0,5319.0,8816.0,5642.0,12041.0,40957.0,0.545605494546964,0.2007245556436092,0.7992754443563908,0.3902337806058929,0.609766219394107,1,1,0,1
2020-08,2020,8,Q3,2020-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],315220.0,21874.0,295722.0,11217.0,16797.0,5077.0,7698.0,3519.0,10657.0,33091.0,0.5128005851696078,0.23210203895035203,0.767897961049648,0.31372024605509496,0.686279753944905,1,1,0,1
2020-09,2020,9,Q3,2020-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],321968.0,19634.0,303130.0,12319.0,13586.0,6048.0,7822.0,4497.0,7315.0,31953.0,0.6274320057043904,0.30803707853723133,0.6919629214627687,0.3650458641123468,0.6349541358876533,1,1,0,1
2020-10,2020,10,Q4,2020-Q4,Ontario,ON,Central,Province/Territory,Business sector industries [T004],325953.0,19833.0,307650.0,14408.0,13210.0,6623.0,8883.0,5525.0,5425.0,34241.0,0.7264659910250593,0.33393838551908434,0.6660616144809156,0.38346751804553025,0.6165324819544697,1,1,0,1
2020-11,2020,11,Q4,2020-Q4,Ontario,ON,Central,Province/Territory,Business sector industries [T004],326989.0,18769.0,310455.0,15694.0,10304.0,8465.0,8683.0,7011.0,3075.0,34463.0,0.8361660184346529,0.45100964356119133,0.5489903564388087,0.4467312348668281,0.5532687651331719,1,1,0,1
2020-12,2020,12,Q4,2020-Q4,Ontario,ON,Central,Province/Territory,Business sector industries [T004],333262.0,19063.0,313121.0,14805.0,12424.0,6639.0,9927.0,4878.0,4258.0,33868.0,0.776635366941195,0.34826627498295126,0.6517337250170487,0.32948328267477206,0.670516717325228,1,1,0,1
2021-01,2021,1,Q1,2021-Q1,Ontario,ON,Central,Province/Territory,Business sector industries [T004],335104.0,18047.0,316430.0,16105.0,11090.0,6957.0,10813.0,5292.0,1942.0,34152.0,0.8923920873275336,0.38549343381171386,0.6145065661882861,0.32859360447066127,0.6714063955293387,1,1,0,1
2021-02,2021,2,Q1,2021-Q1,Ontario,ON,Central,Province/Territory,Business sector industries [T004],336986.0,18069.0,318296.0,16589.0,11148.0,6921.0,11025.0,5564.0,1480.0,34658.0,0.9180917593668715,0.38303171177154244,0.6169682882284576,0.33540297787690637,0.6645970221230936,1,1,0,1
2021-03,2021,3,Q1,2021-Q1,Ontario,ON,Central,Province/Territory,Business sector industries [T004],339604.0,18243.0,319827.0,16105.0,11517.0,6726.0,10448.0,5657.0,2138.0,34348.0,0.8828043633174368,0.3686893603025818,0.6313106396974182,0.3512573734864949,0.6487426265135051,1,1,0,1
2021-04,2021,4,Q2,2021-Q2,Ontario,ON,Central,Province/Territory,Business sector industries [T004],339189.0,16899.0,320860.0,17903.0,9742.0,7157.0,11913.0,5990.0,-1004.0,34802.0,1.0594117995147643,0.42351618438960886,0.5764838156103912,0.33458079651455064,0.6654192034854494,1,1,0,1
2021-05,2021,5,Q2,2021-Q2,Ontario,ON,Central,Province/Territory,Business sector industries [T004],339015.0,16063.0,321869.0,16211.0,10314.0,5749.0,11715.0,4496.0,-148.0,32274.0,1.0092137209736662,0.3579032559297765,0.6420967440702235,0.27734254518536794,0.7226574548146321,1,1,0,1
2021-06,2021,6,Q2,2021-Q2,Ontario,ON,Central,Province/Territory,Business sector industries [T004],337300.0,17276.0,320080.0,17846.0,10570.0,6706.0,12161.0,5685.0,-570.0,35122.0,1.0329937485529057,0.3881685575364668,0.6118314424635333,0.3185587806791438,0.6814412193208562,1,1,0,1
2021-07,2021,7,Q3,2021-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],343093.0,20368.0,323496.0,14001.0,14227.0,6141.0,8755.0,5246.0,6367.0,34369.0,0.6874018067556952,0.3015023566378633,0.6984976433621367,0.3746875223198343,0.6253124776801657,1,1,0,1
2021-08,2021,8,Q3,2021-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],343576.0,17255.0,327401.0,16044.0,10728.0,6527.0,10712.0,5332.0,1211.0,33299.0,0.929817444219067,0.3782671689365401,0.6217328310634599,0.33233607579157315,0.6676639242084268,1,1,0,1
2021-09,2021,9,Q3,2021-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],344925.0,17224.0,328516.0,16330.0,10729.0,6495.0,10716.0,5614.0,894.0,33554.0,0.9480956804458894,0.3770901068276823,0.6229098931723177,0.3437844458052664,0.6562155541947337,1,1,0,1
2021-10,2021,10,Q4,2021-Q4,Ontario,ON,Central,Province/Territory,Business sector industries [T004],347077.0,17984.0,330005.0,15977.0,11230.0,6754.0,10661.0,5316.0,2007.0,33961.0,0.8884008007117438,0.37555604982206403,0.624443950177936,0.3327282969268323,0.6672717030731676,1,1,0,1
2021-11,2021,11,Q4,2021-Q4,Ontario,ON,Central,Province/Territory,Business sector industries [T004],348686.0,18235.0,331737.0,16199.0,11558.0,6677.0,10454.0,5745.0,2036.0,34434.0,0.8883465862352619,0.36616397038661913,0.6338360296133808,0.3546515216988703,0.6453484783011297,1,1,0,1
2021-12,2021,12,Q4,2021-Q4,Ontario,ON,Central,Province/Territory,Business sector industries [T004],349467.0,17290.0,332553.0,17474.0,10726.0,6564.0,11138.0,6336.0,-184.0,34764.0,1.010641989589358,0.3796414112203586,0.6203585887796415,0.3625958567013849,0.6374041432986151,1,1,0,1
2022-01,2022,1,Q1,2022-Q1,Ontario,ON,Central,Province/Territory,Business sector industries [T004],352260.0,18067.0,333399.0,16319.0,11192.0,6875.0,10819.0,5500.0,1748.0,34386.0,0.9032490175458018,0.38052803453810813,0.6194719654618919,0.33703045529750597,0.662969544702494,1,1,0,1
2022-02,2022,2,Q1,2022-Q1,Ontario,ON,Central,Province/Territory,Business sector industries [T004],353007.0,19339.0,333507.0,18564.0,11235.0,8104.0,12463.0,6101.0,775.0,37903.0,0.9599255390661358,0.4190495889135943,0.5809504110864057,0.3286468433527257,0.6713531566472742,1,1,0,1
2022-03,2022,3,Q1,2022-Q1,Ontario,ON,Central,Province/Territory,Business sector industries [T004],354013.0,18202.0,334594.0,17467.0,10863.0,7339.0,11474.0,5993.0,735.0,35669.0,0.9596198219975827,0.40319745082957914,0.5968025491704209,0.3431041392339841,0.6568958607660159,1,1,0,1
2022-04,2022,4,Q2,2022-Q2,Ontario,ON,Central,Province/Territory,Business sector industries [T004],355635.0,18366.0,336480.0,16427.0,11488.0,6878.0,11189.0,5238.0,1939.0,34793.0,0.8944244800174235,0.3744963519546989,0.6255036480453011,0.31886528276617765,0.6811347172338224,1,1,0,1
2022-05,2022,5,Q2,2022-Q2,Ontario,ON,Central,Province/Territory,Business sector industries [T004],356565.0,18004.0,338019.0,17124.0,11146.0,6858.0,11218.0,5906.0,880.0,35128.0,0.9511219728949123,0.380915352143968,0.619084647856032,0.3448960523242233,0.6551039476757767,1,1,0,1
2022-06,2022,6,Q2,2022-Q2,Ontario,ON,Central,Province/Territory,Business sector industries [T004],356544.0,17561.0,339183.0,16550.0,10852.0,6709.0,10799.0,5751.0,1011.0,34111.0,0.9424292466260463,0.38203974716701783,0.6179602528329822,0.34749244712990934,0.6525075528700907,1,1,0,1
2022-07,2022,7,Q3,2022-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],357017.0,18272.0,339236.0,17817.0,10461.0,7811.0,9981.0,7836.0,455.0,36089.0,0.9750985113835376,0.42748467600700524,0.5725153239929948,0.43980468092271424,0.5601953190772857,1,1,0,1
2022-08,2022,8,Q3,2022-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],357224.0,18450.0,339670.0,17643.0,11029.0,7421.0,11207.0,6436.0,807.0,36093.0,0.956260162601626,0.4022222222222222,0.5977777777777777,0.3647905684974211,0.6352094315025789,1,1,0,1
2022-09,2022,9,Q3,2022-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],357456.0,17558.0,340406.0,17321.0,10781.0,6777.0,10857.0,6464.0,237.0,34879.0,0.986501879485135,0.3859779018111402,0.6140220981888598,0.37318861497604067,0.6268113850239594,1,1,0,1
2022-10,2022,10,Q4,2022-Q4,Ontario,ON,Central,Province/Territory,Business sector industries [T004],357396.0,17728.0,340207.0,18029.0,10458.0,7270.0,10945.0,7084.0,-301.0,35757.0,1.0169787906137184,0.41008574007220217,0.5899142599277978,0.39292251372788284,0.6070774862721171,1,1,0,1
2022-11,2022,11,Q4,2022-Q4,Ontario,ON,Central,Province/Territory,Business sector industries [T004],357184.0,17487.0,340171.0,17706.0,10479.0,7008.0,11117.0,6589.0,-219.0,35193.0,1.0125235889517927,0.4007548464573683,0.5992451535426316,0.37213373997514965,0.6278662600248504,1,1,0,1
2022-12,2022,12,Q4,2022-Q4,Ontario,ON,Central,Province/Territory,Business sector industries [T004],358297.0,17770.0,340919.0,16898.0,11058.0,6712.0,10682.0,6216.0,872.0,34668.0,0.9509285312324142,0.37771525042205967,0.6222847495779403,0.36785418392709196,0.632145816072908,1,1,0,1
